#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 01 14 12 56  0.9  0.4 10.5  0.8  9.1 NNE NNE    AVERAGE  6.0  32
2024 01 14 12 26  0.9  0.4 12.5  0.8  9.1 NNE  NE    AVERAGE  5.9  19
2024 01 14 11 56  0.8  0.4 11.1  0.8  8.3 NNE  NE    AVERAGE  5.6  25
2024 01 14 11 26  0.9  0.5 13.3  0.8  9.1 NNE NNE    AVERAGE  6.2  29
2024 01 14 10 56  0.9  0.4 11.1  0.8  9.1  NE NNE    AVERAGE  5.9  35
2024 01 14 10 26  0.9  0.4 12.5  0.8  9.9 NNE NNE    AVERAGE  6.0  33
2024 01 14 09 56  0.9  0.4 13.3  0.8  9.1 NNE NNE    AVERAGE  6.0  18
2024 01 14 09 26  0.9  0.5 12.5  0.8  9.1 NNE NNE    AVERAGE  6.1  22
2024 01 14 08 56  0.9  0.5 11.8  0.8  9.9 NNE  NE    AVERAGE  6.1  28
2024 01 14 08 26  0.9  0.5 11.1  0.8  9.9 NNE NNE    AVERAGE  6.0  33
2024 01 14 07 56  0.9  0.4 13.3  0.8  9.9 NNE NNE    AVERAGE  6.0  29
2024 01 14 07 26  0.9  0.4 11.1  0.8  9.9 NNE NNE    AVERAGE  5.9  25
2024 01 14 06 56  0.9  0.4 11.1  0.8  9.9 NNE NNE    AVERAGE  6.1  21
2024 01 14 06 26  0.9  0.5 11.1  0.8  9.1 NNE NNE    AVERAGE  6.0  32
2024 01 14 05 56  0.9  0.5 11.8  0.8  7.7 NNE NNE    AVERAGE  6.1  28
2024 01 14 05 26  0.9  0.5 14.3  0.8  8.3 NNE NNE    AVERAGE  5.9  21
2024 01 14 04 56  0.9  0.4 10.5  0.8  9.9 NNE NNE    AVERAGE  6.0  32
2024 01 14 04 26  0.9  0.5 10.5  0.8  8.3 NNE NNE    AVERAGE  6.2  24
2024 01 14 03 56  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  5.9  15
2024 01 14 03 26  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  5.8  26
2024 01 14 02 56  0.9  0.4 11.1  0.8  8.3 NNE NNE    AVERAGE  5.9  22
2024 01 14 02 26  0.9  0.4 10.5  0.8  8.3  NE NNE    AVERAGE  5.8  38
2024 01 14 01 56  0.9  0.4 11.1  0.8  9.1 NNE NNE    AVERAGE  5.6  14
2024 01 14 01 26  1.0  0.5 11.8  0.9  9.1 NNE NNE    AVERAGE  5.8  26
2024 01 14 00 56  1.0  0.5 11.8  0.9  9.9  NE NNE    AVERAGE  5.6  33
2024 01 14 00 26  1.0  0.5 11.8  0.9  9.1  NE NNE    AVERAGE  5.2  36
2024 01 13 23 56  1.1  0.5 11.1  1.0  7.7  NE NNE    AVERAGE  5.4  36
2024 01 13 23 26  1.1  0.5 13.3  0.9  9.9 NNE NNE    AVERAGE  5.0  25
2024 01 13 22 56  1.1  0.4 11.8  1.0  9.9  NE   N    AVERAGE  5.0   2
2024 01 13 22 26  1.1  0.4 12.5  1.0  9.1 NNE   N    AVERAGE  5.1   7
2024 01 13 21 56  1.1  0.5 12.5  1.0  8.3 NNE NNE    AVERAGE  5.3  19
2024 01 13 21 26  1.1  0.5 13.3  1.0  9.9 NNE   N    AVERAGE  5.2  10
2024 01 13 20 56  1.1  0.5 10.5  1.0  9.1 NNE   N    AVERAGE  5.1   4
2024 01 13 20 26  1.1  0.5 11.8  1.0  9.1 NNE NNE    AVERAGE  5.1  29
2024 01 13 19 56  1.1  0.5 11.1  1.0  8.3 NNE   N    AVERAGE  4.9  25
2024 01 13 19 26  1.2  0.6 12.5  1.0  7.7 NNE  NE    AVERAGE  5.2  29
2024 01 13 18 56  1.1  0.5 11.8  1.0  9.1 NNE   N    AVERAGE  5.1  25
2024 01 13 18 26  1.1  0.5 11.1  1.0  7.7 NNE  NE    AVERAGE  5.1  31
2024 01 13 17 56  1.1  0.5 11.1  1.0  9.9 NNE NNE    AVERAGE  5.3  18
2024 01 13 17 26  1.1  0.5 11.1  1.0  8.3 NNE NNE    AVERAGE  5.4  28
2024 01 13 16 56  1.1  0.5 10.5  0.9  9.9  NE   N    AVERAGE  5.4 360
2024 01 13 16 26  1.1  0.5 11.1  1.0  9.9 NNE   N    AVERAGE  5.7  24
2024 01 13 15 56  1.1  0.6 13.3  0.9  8.3 NNE NNE    AVERAGE  6.2  21
2024 01 13 15 26  1.1  0.6 11.8  0.9  9.9 NNE NNE    AVERAGE  6.3  18
2024 01 13 14 56  1.1  0.5 11.1  1.0  9.9 NNE NNE    AVERAGE  6.3  19
2024 01 13 14 26  1.1  0.6 11.8  0.9  8.3 NNE NNE    AVERAGE  6.6  32
2024 01 13 13 56  1.1  0.6 11.1  1.0  9.9 NNE NNE    AVERAGE  6.6  22
2024 01 13 13 26  1.1  0.5 11.8  1.0  9.1 NNE NNE    AVERAGE  6.1  25
2024 01 13 12 56  1.1  0.6 11.1  1.0  8.3 NNE  NE    AVERAGE  6.5  32
2024 01 13 12 26  1.2  0.7 11.1  1.0  9.9 NNE NNE    AVERAGE  6.6  29
2024 01 13 11 56  1.1  0.6 12.5  1.0  9.9 NNE   N    AVERAGE  6.3  10
2024 01 13 11 26  1.1  0.6 11.1  1.0  9.1 NNE   N    AVERAGE  6.2   2
2024 01 13 10 56  1.1  0.6 10.5  1.0  8.3 NNE  NE    AVERAGE  6.4  18
2024 01 13 10 26  1.2  0.6 11.8  1.0  9.9 NNE   N    AVERAGE  6.6  22
2024 01 13 09 56  1.3  0.7 11.1  1.1  9.9 NNE NNE    AVERAGE  6.5  25
2024 01 13 09 26  1.2  0.7 10.5  1.0  9.1 NNE   N    AVERAGE  6.5  17
2024 01 13 08 56  1.3  0.7 10.5  1.1  9.9 NNE NNE    AVERAGE  6.5  14
2024 01 13 08 26  1.3  0.8 11.1  1.1  9.9 NNE   N    AVERAGE  6.7  22
2024 01 13 07 56  1.1  0.6 10.5  1.0  9.1 NNE   N    AVERAGE  6.4  18
2024 01 13 07 26  1.2  0.7 12.5  1.0  9.9 NNE   N    AVERAGE  6.5  21
2024 01 13 06 56  1.3  0.8 13.3  1.0  9.9 NNE NNE    AVERAGE  6.8  25
2024 01 13 06 26  1.2  0.8 11.1  1.0  9.9 NNE   N    AVERAGE  6.9  19
2024 01 13 05 56  1.3  0.7 11.1  1.1  9.9 NNE   N    AVERAGE  6.6  22
2024 01 13 05 26  1.2  0.6 10.5  1.1  9.1 NNE   N    AVERAGE  6.4  24
2024 01 13 04 56  1.3  0.8 12.5  1.0  9.9 NNE   N    AVERAGE  6.8  21
2024 01 13 04 26  1.2  0.8 10.5  1.0  9.1 NNE   N    AVERAGE  6.8  14
2024 01 13 03 56  1.3  0.8 11.1  1.0  9.9 NNE   N    AVERAGE  7.0  21
2024 01 13 03 26  1.3  0.8 11.1  1.0  9.9 NNE   N    AVERAGE  6.9  19
2024 01 13 02 56  1.2  0.7 11.8  1.0  9.9 NNE   N    AVERAGE  6.6  21
2024 01 13 02 26  1.2  0.7 11.1  1.0  9.9 NNE   N    AVERAGE  6.6  24
2024 01 13 01 56  1.3  0.8 11.8  1.1  5.9 NNE  NE    AVERAGE  6.5  24
2024 01 13 01 26  1.3  0.8 12.5  1.1  9.9 NNE   N    AVERAGE  6.5  18
2024 01 13 00 56  1.3  0.7 10.5  1.1  5.6   N  NE    AVERAGE  6.1   5
2024 01 13 00 26  1.4  0.8 11.8  1.1  5.6 NNE  NE    AVERAGE  6.3  24
2024 01 12 23 56  1.5  0.9 11.1  1.1  9.9 NNE  NE    AVERAGE  6.4  14
2024 01 12 23 26  1.4  0.7 10.5  1.2  9.9   N NNE    AVERAGE  5.7   7
2024 01 12 22 56  1.5  0.9 11.1  1.2  9.9 NNE NNE    AVERAGE  6.1  18
2024 01 12 22 26  1.4  0.8 11.1  1.2  9.9 NNE NNE    AVERAGE  6.0  18
2024 01 12 21 56  1.4  0.7 11.8  1.2  7.7 NNE  NE    AVERAGE  5.7  25
2024 01 12 21 26  1.4  0.8 11.8  1.2  7.1 NNE  NE    AVERAGE  5.7  15
2024 01 12 20 56  1.4  0.7 11.8  1.2  9.9 NNE NNE    AVERAGE  5.9  12
2024 01 12 20 26  1.4  0.8 11.8  1.1  7.7 NNE  NE    AVERAGE  6.0  18
2024 01 12 19 56  1.3  0.6 11.1  1.2  9.9 NNE  NE    AVERAGE  5.6  21
2024 01 12 19 26  1.4  0.8 12.5  1.2  7.7 NNE  NE    AVERAGE  6.0  22
2024 01 12 18 56  1.5  0.8 11.8  1.2  5.9 NNE ENE    AVERAGE  5.9  24
2024 01 12 18 26  1.5  0.8 11.8  1.3  5.9   N  NE    AVERAGE  5.9  10
2024 01 12 17 56  1.5  0.8 11.8  1.2  6.2 NNE ENE    AVERAGE  6.0  25
2024 01 12 17 26  1.4  0.7 12.5  1.3  6.7   N  NE    AVERAGE  5.7   8
2024 01 12 16 56  1.6  0.8 11.8  1.3  5.9 NNE  NE    AVERAGE  5.9  19
2024 01 12 16 26  1.5  0.7 12.5  1.3  5.9 NNE ENE VERY_STEEP  5.7  62
2024 01 12 15 56  1.5  0.8 12.5  1.3  6.7 NNE  NE    AVERAGE  6.3  19
2024 01 12 15 26  1.5  0.8 11.8  1.3  6.7 NNE  NE    AVERAGE  6.5  28
2024 01 12 14 56  1.4  0.8 11.8  1.2  8.3 NNE  NE    AVERAGE  6.6  33
2024 01 12 14 26  1.5  0.8 11.8  1.2  6.2 NNE  NE    AVERAGE  6.8  24
2024 01 12 13 56  1.5  0.8 11.8  1.3  6.2 NNE  NE    AVERAGE  6.6  14
2024 01 12 13 26  1.5  0.9 12.5  1.2  7.7 NNE  NE    AVERAGE  7.0  21
2024 01 12 12 56  1.5  0.8 11.8  1.3  7.1 NNE  NE    AVERAGE  6.9  22
2024 01 12 12 26  1.6  0.9 11.1  1.3  7.1 NNE  NE    AVERAGE  7.1  24
2024 01 12 11 56  1.5  0.8 12.5  1.3  6.2 NNE  NE    AVERAGE  6.8  25
2024 01 12 11 26  1.5  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  6.8  24
2024 01 12 10 56  1.6  0.9 12.5  1.4  8.3 NNE  NE    AVERAGE  7.1  26
2024 01 12 10 26  1.6  0.8 12.5  1.4  7.7 NNE  NE    AVERAGE  7.0  26
2024 01 12 09 56  1.5  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  7.0  14
2024 01 12 09 26  1.5  0.8 12.5  1.3  7.7 NNE  NE    AVERAGE  6.8  24
2024 01 12 08 56  1.5  0.8 11.8  1.3  8.3 NNE  NE    AVERAGE  7.0  24
2024 01 12 08 26  1.5  0.7 11.8  1.4  7.7 NNE  NE    AVERAGE  6.7  46
2024 01 12 07 56  1.5  0.8 12.5  1.3  7.7 NNE  NE    AVERAGE  6.7  21
2024 01 12 07 26  1.6  0.8 11.8  1.4  8.3 NNE  NE    AVERAGE  6.9  19
2024 01 12 06 56  1.6  0.9 11.8  1.4  7.7 NNE  NE    AVERAGE  7.1  18
2024 01 12 06 26  1.6  0.9 13.3  1.4  7.7 NNE  NE    AVERAGE  6.9  18
2024 01 12 05 56  1.6  0.9 11.8  1.4  8.3 NNE  NE    AVERAGE  7.0  15
2024 01 12 05 26  1.6  0.9 12.5  1.4  7.7 NNE  NE    AVERAGE  7.0  22
2024 01 12 04 56  1.6  0.9 11.1  1.4  7.1 NNE  NE    AVERAGE  6.9  18
2024 01 12 04 26  1.6  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  6.8  19
2024 01 12 03 56  1.6  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  6.8  17
2024 01 12 03 26  1.5  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  6.7  15
2024 01 12 02 56  1.6  0.8 11.8  1.4  7.7 NNE  NE    AVERAGE  6.7  14
2024 01 12 02 26  1.6  0.8 11.8  1.3  7.7 NNE  NE    AVERAGE  6.7  12
2024 01 12 01 56  1.6  0.9 13.3  1.3  8.3 NNE  NE    AVERAGE  7.1  21
2024 01 12 01 26  1.6  0.8 12.5  1.4  8.3 NNE  NE    AVERAGE  6.6  39
2024 01 12 00 56  1.5  0.8 11.8  1.3  8.3 NNE  NE    AVERAGE  6.4  15
2024 01 12 00 26  1.6  0.8 12.5  1.4  8.3 NNE  NE    AVERAGE  6.7  36
2024 01 11 23 56  1.6  0.9 11.8  1.3  8.3 NNE  NE    AVERAGE  6.8  15
2024 01 11 23 26  1.6  0.9 12.5  1.4  8.3 NNE  NE    AVERAGE  6.7  12
2024 01 11 22 56  1.6  0.8 11.8  1.4  8.3 NNE  NE    AVERAGE  6.5  36
2024 01 11 22 26  1.6  0.9 11.8  1.3  8.3 NNE  NE    AVERAGE  6.6  21
2024 01 11 21 56  1.7  0.9 12.5  1.4  8.3 NNE  NE    AVERAGE  6.5  22
2024 01 11 21 26  1.6  0.9 12.5  1.4  8.3 NNE  NE    AVERAGE  6.5  21
2024 01 11 20 56  1.5  0.8 12.5  1.3  8.3 NNE  NE    AVERAGE  6.0  18
2024 01 11 20 26  1.7  0.9 12.5  1.4  8.3 NNE NNE    AVERAGE  6.6  17
2024 01 11 19 56  1.7  0.9 12.5  1.4  8.3   N  NE    AVERAGE  6.7  11
2024 01 11 19 26  1.6  0.8 10.5  1.4  8.3 NNE NNE    AVERAGE  6.6  14
2024 01 11 18 56  1.6  0.8 12.5  1.3  8.3 NNE  NE    AVERAGE  6.6  15
2024 01 11 18 26  1.7  0.8 12.5  1.4  8.3 NNE  NE    AVERAGE  6.8  15
2024 01 11 17 56  1.6  0.8 12.5  1.4  8.3 NNE  NE    AVERAGE  6.8  39
2024 01 11 17 26  1.5  0.9 13.3  1.3  7.1 NNE  NE    AVERAGE  6.8  22
2024 01 11 16 56  1.6  1.0 13.3  1.3  7.7 NNE NNE    AVERAGE  7.3  14
2024 01 11 16 26  1.6  0.9 11.1  1.4  8.3 NNE  NE    AVERAGE  7.3  15
2024 01 11 15 56  1.6  0.8 12.5  1.4  7.7 NNE  NE    AVERAGE  7.4  19
2024 01 11 15 26  1.6  0.9 12.5  1.3  8.3 NNE NNE    AVERAGE  7.5  14
2024 01 11 14 56  1.6  0.9 13.3  1.3  7.7 NNE NNE    AVERAGE  7.5  17
2024 01 11 14 26  1.6  0.8 13.3  1.4  8.3 NNE NNE    AVERAGE  7.3  33
2024 01 11 13 56  1.6  0.8 12.5  1.4  8.3 NNE NNE    AVERAGE  7.5  33
2024 01 11 13 26  1.6  0.9 13.3  1.3  7.7 NNE  NE    AVERAGE  7.5  12
2024 01 11 12 56  1.7  0.9 12.5  1.4  8.3 NNE NNE    AVERAGE  7.4  17
2024 01 11 12 26  1.6  1.0 13.3  1.3  9.1 NNE NNE    AVERAGE  7.6  22
2024 01 11 11 56  1.6  1.0 13.3  1.3  8.3 NNE NNE    AVERAGE  7.6  15
2024 01 11 11 26  1.6  1.1 12.5  1.2  9.1 NNE NNE    AVERAGE  7.8  14
2024 01 11 10 56  1.7  1.1 13.3  1.4  9.1 NNE NNE    AVERAGE  7.8  15
2024 01 11 10 26  1.6  1.0 12.5  1.3  8.3   N  NE    AVERAGE  7.6  11
2024 01 11 09 56  1.7  1.1 11.1  1.3  7.7   N NNE    AVERAGE  7.7   7
2024 01 11 09 26  1.6  1.0 11.8  1.3  8.3   N NNE    AVERAGE  7.8   5
2024 01 11 08 56  1.6  1.0 12.5  1.3  9.9   N NNE    AVERAGE  7.7   8
2024 01 11 08 26  1.7  0.9 13.3  1.4  8.3 NNE NNE    AVERAGE  7.3  26
2024 01 11 07 56  1.8  1.1 11.8  1.4  8.3   N NNE    AVERAGE  7.9   8
2024 01 11 07 26  1.8  1.1 13.3  1.4  9.1   N NNE    AVERAGE  7.7  11
2024 01 11 06 56  1.8  1.0 11.8  1.5  7.7   N NNE      STEEP  7.5  33
2024 01 11 06 26  1.8  1.2 11.8  1.3  9.1   N NNE    AVERAGE  8.1   5
2024 01 11 05 56  1.8  1.2 13.3  1.3  7.7 NNE NNE    AVERAGE  8.1  14
2024 01 11 05 26  1.7  1.0 11.1  1.4  7.7   N NNE    AVERAGE  7.7   4
2024 01 11 04 56  1.8  1.1 13.3  1.4  8.3 NNE  NE    AVERAGE  7.7  17
2024 01 11 04 26  1.7  1.1 11.1  1.4  9.9   N NNE    AVERAGE  7.6  10
2024 01 11 03 56  1.7  1.0 10.5  1.5  8.3   N  NE    AVERAGE  7.5  36
2024 01 11 03 26  1.7  1.1 12.5  1.3  9.9 NNE   N    AVERAGE  7.5  12
2024 01 11 02 56  1.9  1.1 12.5  1.5  9.1 NNE NNE    AVERAGE  7.6  12
2024 01 11 02 26  1.8  1.1 11.8  1.4  8.3   N NNE    AVERAGE  7.5   7
2024 01 11 01 56  1.8  1.1 11.8  1.5  8.3   N NNE    AVERAGE  7.5   5
2024 01 11 01 26  1.8  1.1 11.8  1.5  7.7   N NNE    AVERAGE  7.3   8
2024 01 11 00 56  1.9  1.1 12.5  1.5  8.3 NNE NNE    AVERAGE  7.1  12
2024 01 11 00 26  1.9  1.2 12.5  1.6  8.3   N NNE    AVERAGE  7.3   8
2024 01 10 23 56  2.1  1.2 11.8  1.7  8.3   N  NE    AVERAGE  7.2   5
2024 01 10 23 26  1.8  1.0 12.5  1.5  8.3   N NNE    AVERAGE  6.7 358
2024 01 10 22 56  2.1  1.1 11.1  1.8  8.3   N NNE    AVERAGE  6.9  32
2024 01 10 22 26  2.2  1.2 11.8  1.9  8.3   N NNE    AVERAGE  7.1   1
2024 01 10 21 56  2.0  1.1 11.8  1.6  8.3   N NNE    AVERAGE  6.8 354
2024 01 10 21 26  2.0  1.1 11.8  1.8  9.1   N NNE    AVERAGE  6.8 355
2024 01 10 20 56  2.0  1.2 11.8  1.6  8.3   N NNE    AVERAGE  6.9   5
2024 01 10 20 26  2.1  1.1 12.5  1.8  8.3   N NNE    AVERAGE  6.9  31
2024 01 10 19 56  2.2  1.2 11.8  1.8  8.3   N NNE    AVERAGE  7.2 357
2024 01 10 19 26  2.0  1.1 11.8  1.7  8.3   N NNE    AVERAGE  7.0   4
2024 01 10 18 56  2.3  1.2 12.5  1.9  8.3   N NNE    AVERAGE  7.2 360
2024 01 10 18 26  2.0  1.0 12.5  1.7  8.3   N NNE    AVERAGE  6.8   1
2024 01 10 17 56  2.1  1.2 11.8  1.7  8.3   N NNE    AVERAGE  7.1 360
2024 01 10 17 26  2.0  1.0 12.5  1.8  8.3   N NNE    AVERAGE  6.9   1
2024 01 10 16 56  2.1  1.1 12.5  1.8  7.7   N NNE    AVERAGE  7.0   2
2024 01 10 16 26  2.0  1.1 12.5  1.7  7.7   N  NE    AVERAGE  7.1 358
2024 01 10 15 56  1.9  1.0 12.5  1.7  8.3   N NNE    AVERAGE  7.0 354
2024 01 10 15 26  1.9  1.0 12.5  1.7  8.3   N NNE    AVERAGE  7.2 353
2024 01 10 14 56  1.9  1.0 12.5  1.6  8.3   N NNE    AVERAGE  7.2   1
2024 01 10 14 26  1.9  0.8 13.3  1.7  7.7   N NNE    AVERAGE  7.0   4
2024 01 10 13 56  1.8  0.7 12.5  1.7  8.3   N NNE    AVERAGE  6.6  28
2024 01 10 13 26  2.0  0.9 13.3  1.8  7.7   N NNE    AVERAGE  7.0 357
2024 01 10 12 56  1.8  0.7 13.3  1.7  7.7   N NNE      STEEP  6.8  22
2024 01 10 12 26  1.9  0.7 13.3  1.7  7.7   N NNE      STEEP  6.9  24
2024 01 10 11 56  1.9  0.8 13.3  1.7  8.3   N NNE    AVERAGE  7.0  15
2024 01 10 11 26  1.9  0.7 14.3  1.8  7.7   N NNE      STEEP  7.0  22
2024 01 10 10 56  1.9  0.6 14.3  1.8  8.3   N NNE    AVERAGE  6.9  19
2024 01 10 10 26  1.6  0.6 14.3  1.5  7.1 NNE  NE      STEEP  6.6  39
2024 01 10 09 56  1.6  0.6 14.3  1.5  8.3   N NNE    AVERAGE  6.5  14
2024 01 10 09 26  1.6  0.6 12.5  1.5  6.7   N  NE      STEEP  6.3  45
2024 01 10 08 56  1.5  0.5 12.5  1.4  6.7   N  NE      STEEP  6.0  50
2024 01 10 08 26  1.4  0.5 12.5  1.3  6.2 NNE  NE      STEEP  6.1  49
2024 01 10 07 56  1.4  0.5 12.5  1.3  7.1 NNE  NE      STEEP  5.8  50
2024 01 10 07 26  1.3  0.5 15.4  1.2  5.9 NNE  NE      STEEP  5.7  47
2024 01 10 06 56  1.4  0.5 11.8  1.4  6.7 NNE ENE      STEEP  5.8  57
2024 01 10 06 26  1.4  0.5 11.1  1.3  6.7 NNE  NE      STEEP  5.8  49
2024 01 10 05 56  1.3  0.5 12.5  1.2  6.7 NNE  NE      STEEP  5.9  49
2024 01 10 05 26  1.4  0.5 12.5  1.3  6.2 NNE  NE      STEEP  5.9  47
2024 01 10 04 56  1.3  0.4 11.8  1.3  6.7 NNE  NE      STEEP  5.7  52
2024 01 10 04 26  1.4  0.5 12.5  1.3  6.7 NNE  NE      STEEP  5.9  49
2024 01 10 03 56  1.4  0.4 11.8  1.3  6.7 NNE  NE      STEEP  5.8  45
2024 01 10 03 26  1.3  0.5 13.3  1.2  6.7 NNE  NE      STEEP  5.9  52
2024 01 10 02 56  1.3  0.4 11.8  1.2  6.7  NE  NE      STEEP  5.8  50
2024 01 10 02 26  1.3  0.4 11.1  1.2  6.7 NNE  NE      STEEP  5.9  50
2024 01 10 01 56  1.3  0.4 12.5  1.2  7.1 NNE  NE    AVERAGE  5.6  47
2024 01 10 01 26  1.3  0.4 13.3  1.3  7.1 NNE  NE      STEEP  5.7  39
2024 01 10 00 56  1.4  0.5 13.3  1.3  6.7 NNE  NE      STEEP  6.0  42
2024 01 10 00 26  1.3  0.4 12.5  1.3  6.7 NNE  NE      STEEP  5.7  40
2024 01 09 23 56  1.3  0.5 11.8  1.2  6.7 NNE  NE      STEEP  5.7  42
2024 01 09 23 26  1.5  0.5 11.1  1.4  6.7 NNE  NE      STEEP  5.6  38
2024 01 09 22 56  1.4  0.5 13.3  1.3  6.7 NNE  NE      STEEP  5.5  42
2024 01 09 22 26  1.4  0.5 11.8  1.4  6.7 NNE  NE      STEEP  5.3  46
2024 01 09 21 56  1.4  0.5 11.1  1.3  6.7 NNE NNE      STEEP  5.5  31
2024 01 09 21 26  1.5  0.6 13.3  1.4  6.2 NNE  NE      STEEP  5.5  55
2024 01 09 20 56  1.5  0.5 12.5  1.4  6.2 NNE  NE    AVERAGE  5.4  19
2024 01 09 20 26  1.5  0.5 12.5  1.4  6.7 NNE  NE      STEEP  5.4  45
2024 01 09 19 56  1.4  0.5 11.8  1.3  5.6 NNE ENE VERY_STEEP  5.2  57
2024 01 09 19 26  1.4  0.5 11.8  1.3  5.9 NNE ENE VERY_STEEP  5.2  59
2024 01 09 18 56  1.4  0.5 13.3  1.3  5.9 NNE ENE VERY_STEEP  5.0  57
2024 01 09 18 26  1.5  0.6 11.1  1.4  5.6 NNE ENE VERY_STEEP  5.2  60
2024 01 09 17 56  1.5  0.5 13.3  1.4  5.3 NNE ENE VERY_STEEP  5.1  62
2024 01 09 17 26  1.6  0.5 12.5  1.5  5.9 NNE ENE VERY_STEEP  5.2  59
2024 01 09 16 56  1.6  0.6 11.8  1.5  5.9 NNE ENE VERY_STEEP  5.2  64
2024 01 09 16 26  1.6  0.6 12.5  1.5  6.2 NNE ENE      STEEP  5.3  59
2024 01 09 15 56  1.6  0.6 12.5  1.5  5.9 NNE ENE VERY_STEEP  5.5  59
2024 01 09 15 26  1.8  0.6 12.5  1.7  5.6 NNE ENE VERY_STEEP  5.5  69
2024 01 09 14 56  1.6  0.6 11.8  1.5  5.9 NNE  NE VERY_STEEP  5.2  56
2024 01 09 14 26  1.7  0.6 13.3  1.6  5.6 NNE ENE VERY_STEEP  5.4  62
2024 01 09 13 56  1.6  0.6 11.1  1.5  5.6 NNE ENE VERY_STEEP  5.4  60
2024 01 09 13 26  1.4  0.7 12.5  1.3  5.6 NNE  NE VERY_STEEP  5.9  55
2024 01 09 12 56  1.5  0.7 11.8  1.3  5.6 NNE ENE VERY_STEEP  5.8  64
2024 01 09 12 26  1.3  0.6 12.5  1.2  5.6 NNE  NE    AVERAGE  5.9  31
2024 01 09 11 56  1.3  0.6 12.5  1.2  5.6 NNE  NE    AVERAGE  5.9  31
2024 01 09 11 26  1.4  0.6 12.5  1.2  9.9 NNE NNE    AVERAGE  6.0  26
2024 01 09 10 56  1.3  0.6 12.5  1.1  5.3 NNE ENE    AVERAGE  5.8  32
2024 01 09 10 26  1.2  0.6 11.8  1.1  5.0 NNE ENE    AVERAGE  5.9  29
2024 01 09 09 56  1.4  0.7 13.3  1.1  5.3 NNE ENE    AVERAGE  6.1  26
2024 01 09 09 26  1.4  0.7 12.5  1.2  7.7 NNE  NE    AVERAGE  6.2  28
2024 01 09 08 56  1.3  0.7 11.8  1.2  9.9 NNE NNE    AVERAGE  6.2  32
2024 01 09 08 26  1.4  0.7 11.1  1.2  9.9 NNE NNE    AVERAGE  6.1  26
2024 01 09 07 56  1.5  0.7 12.5  1.3  5.3 NNE ENE    AVERAGE  6.1  26
2024 01 09 07 26  1.4  0.8 12.5  1.2  5.6 NNE  NE    AVERAGE  6.1  26
2024 01 09 06 56  1.5  0.8 12.5  1.2  9.9 NNE NNE    AVERAGE  6.1  25
2024 01 09 06 26  1.4  0.7 11.8  1.3  9.9 NNE NNE    AVERAGE  6.0  22
2024 01 09 05 56  1.5  0.8 12.5  1.3  5.0 NNE  NE    AVERAGE  6.1  15
2024 01 09 05 26  1.5  0.8 11.1  1.3  7.7 NNE  NE    AVERAGE  6.2  19
2024 01 09 04 56  1.5  0.8 12.5  1.3  9.9 NNE NNE    AVERAGE  6.1  25
2024 01 09 04 26  1.4  0.8 13.3  1.2  6.7 NNE  NE    AVERAGE  6.0  22
2024 01 09 03 56  1.6  0.9 13.3  1.3  7.1 NNE  NE    AVERAGE  6.2  18
2024 01 09 03 26  1.5  0.8 12.5  1.3  9.9 NNE   N    AVERAGE  5.9  18
2024 01 09 02 56  1.6  1.1 12.5  1.2  9.9 NNE NNE    AVERAGE  6.5  18
2024 01 09 02 26  1.5  0.8 12.5  1.2  7.7 NNE NNE    AVERAGE  6.0  18
2024 01 09 01 56  1.4  0.8 11.8  1.2  9.1 NNE NNE    AVERAGE  6.0  22
2024 01 09 01 26  1.5  0.8 12.5  1.3  9.9 NNE   N    AVERAGE  6.2  21
2024 01 09 00 56  1.4  0.8 12.5  1.2  9.9 NNE NNE    AVERAGE  5.9  18
2024 01 09 00 26  1.4  0.8 13.3  1.2  9.9 NNE   N    AVERAGE  5.8  18
2024 01 08 23 56  1.4  0.7 10.5  1.2  7.1 NNE  NE    AVERAGE  5.6  14
2024 01 08 23 26  1.4  0.8 12.5  1.2  9.9 NNE NNE    AVERAGE  5.8  19
2024 01 08 22 56  1.4  0.8 11.8  1.2  8.3 NNE NNE    AVERAGE  5.8  21
2024 01 08 22 26  1.4  0.8 12.5  1.2  7.7 NNE NNE    AVERAGE  5.8  19
2024 01 08 21 56  1.4  0.8 12.5  1.2  9.9 NNE   N    AVERAGE  6.0  22
2024 01 08 21 26  1.4  0.8 12.5  1.2  9.9 NNE   N    AVERAGE  5.9  14
2024 01 08 20 56  1.3  0.7 13.3  1.1  9.9 NNE   N    AVERAGE  5.7  15
2024 01 08 20 26  1.5  0.9 11.1  1.2  9.9   N   N    AVERAGE  6.4  10
2024 01 08 19 56  1.4  0.9 11.8  1.1  8.3   N NNE    AVERAGE  6.4  11
2024 01 08 19 26  1.5  0.9 11.1  1.2  9.9   N   N    AVERAGE  6.4   5
