Time	 FairTen1	 
93.22	 18703.9	 
93.23	 18704.1	 
93.24	 18704.2	 
93.25	 18704.3	 
93.26	 18704.5	 
93.27	 18704.6	 
93.28	 18704.7	 
93.29	 18704.9	 
93.3	 18705	 
93.31	 18705.2	 
93.32	 18705.3	 
93.33	 18705.4	 
93.34	 18705.6	 
93.35	 18705.7	 
93.36	 18705.9	 
93.37	 18706	 
93.38	 18706.1	 
93.39	 18706.3	 
93.4	 18706.4	 
93.41	 18706.6	 
93.42	 18706.7	 
93.43	 18706.8	 
93.44	 18707	 
93.45	 18707.1	 
93.46	 18707.2	 
93.47	 18707.4	 
93.48	 18707.5	 
93.49	 18707.7	 
93.5	 18707.8	 
93.51	 18707.9	 
93.52	 18708.1	 
93.53	 18708.2	 
93.54	 18708.4	 
93.55	 18708.5	 
93.56	 18708.6	 
93.57	 18708.8	 
93.58	 18708.9	 
93.59	 18709.1	 
93.6	 18709.2	 
93.61	 18709.3	 
93.62	 18709.5	 
93.63	 18709.6	 
93.64	 18709.8	 
93.65	 18709.9	 
93.66	 18710	 
93.67	 18710.2	 
93.68	 18710.3	 
93.69	 18710.5	 
93.7	 18710.6	 
93.71	 18710.7	 
93.72	 18710.9	 
93.73	 18711	 
93.74	 18711.2	 
93.75	 18711.3	 
93.76	 18711.5	 
93.77	 18711.6	 
93.78	 18711.7	 
93.79	 18711.9	 
93.8	 18712	 
93.81	 18712.2	 
93.82	 18712.3	 
93.83	 18712.5	 
93.84	 18712.6	 
93.85	 18712.7	 
93.86	 18712.9	 
93.87	 18713	 
93.88	 18713.2	 
93.89	 18713.3	 
93.9	 18713.5	 
93.91	 18713.6	 
93.92	 18713.7	 
93.93	 18713.9	 
93.94	 18714	 
93.95	 18714.2	 
93.96	 18714.3	 
93.97	 18714.5	 
93.98	 18714.6	 
93.99	 18714.8	 
94	 18714.9	 
94.01	 18715	 
94.02	 18715.2	 
94.03	 18715.3	 
94.04	 18715.5	 
94.05	 18715.6	 
94.06	 18715.8	 
94.07	 18715.9	 
94.08	 18716.1	 
94.09	 18716.2	 
94.1	 18716.4	 
94.11	 18716.5	 
94.12	 18716.6	 
94.13	 18716.8	 
94.14	 18716.9	 
94.15	 18717.1	 
94.16	 18717.2	 
94.17	 18717.4	 
94.18	 18717.5	 
94.19	 18717.7	 
94.2	 18717.8	 
94.21	 18718	 
94.22	 18718.1	 
94.23	 18718.3	 
94.24	 18718.4	 
94.25	 18718.6	 
94.26	 18718.7	 
94.27	 18718.9	 
94.28	 18719	 
94.29	 18719.2	 
94.3	 18719.3	 
94.31	 18719.5	 
94.32	 18719.6	 
94.33	 18719.8	 
94.34	 18719.9	 
94.35	 18720.1	 
94.36	 18720.2	 
94.37	 18720.4	 
94.38	 18720.5	 
94.39	 18720.7	 
94.4	 18720.8	 
94.41	 18721	 
94.42	 18721.1	 
94.43	 18721.3	 
94.44	 18721.4	 
94.45	 18721.6	 
94.46	 18721.7	 
94.47	 18721.9	 
94.48	 18722	 
94.49	 18722.2	 
94.5	 18722.3	 
94.51	 18722.5	 
94.52	 18722.6	 
94.53	 18722.8	 
94.54	 18722.9	 
94.55	 18723.1	 
94.56	 18723.3	 
94.57	 18723.4	 
94.58	 18723.6	 
94.59	 18723.7	 
94.6	 18723.9	 
94.61	 18724	 
94.62	 18724.2	 
94.63	 18724.3	 
94.64	 18724.5	 
94.65	 18724.6	 
94.66	 18724.8	 
94.67	 18725	 
94.68	 18725.1	 
94.69	 18725.3	 
94.7	 18725.4	 
94.71	 18725.6	 
94.72	 18725.7	 
94.73	 18725.9	 
94.74	 18726.1	 
94.75	 18726.2	 
94.76	 18726.4	 
94.77	 18726.5	 
94.78	 18726.7	 
94.79	 18726.8	 
94.8	 18727	 
94.81	 18727.2	 
94.82	 18727.3	 
94.83	 18727.5	 
94.84	 18727.6	 
94.85	 18727.8	 
94.86	 18728	 
94.87	 18728.1	 
94.88	 18728.3	 
94.89	 18728.4	 
94.9	 18728.6	 
94.91	 18728.8	 
94.92	 18728.9	 
94.93	 18729.1	 
94.94	 18729.3	 
94.95	 18729.4	 
94.96	 18729.6	 
94.97	 18729.7	 
94.98	 18729.9	 
94.99	 18730.1	 
95	 18730.2	 
95.01	 18730.4	 
95.02	 18730.6	 
95.03	 18730.7	 
95.04	 18730.9	 
95.05	 18731.1	 
95.06	 18731.2	 
95.07	 18731.4	 
95.08	 18731.5	 
95.09	 18731.7	 
95.1	 18731.9	 
95.11	 18732	 
95.12	 18732.2	 
95.13	 18732.4	 
95.14	 18732.5	 
95.15	 18732.7	 
95.16	 18732.9	 
95.17	 18733	 
95.18	 18733.2	 
95.19	 18733.4	 
95.2	 18733.5	 
95.21	 18733.7	 
95.22	 18733.9	 
95.23	 18734	 
95.24	 18734.2	 
95.25	 18734.4	 
95.26	 18734.6	 
95.27	 18734.7	 
95.28	 18734.9	 
95.29	 18735.1	 
95.3	 18735.2	 
95.31	 18735.4	 
95.32	 18735.6	 
95.33	 18735.7	 
95.34	 18735.9	 
95.35	 18736.1	 
95.36	 18736.3	 
95.37	 18736.4	 
95.38	 18736.6	 
95.39	 18736.8	 
95.4	 18737	 
95.41	 18737.1	 
95.42	 18737.3	 
95.43	 18737.5	 
95.44	 18737.6	 
95.45	 18737.8	 
95.46	 18738	 
95.47	 18738.2	 
95.48	 18738.3	 
95.49	 18738.5	 
95.5	 18738.7	 
95.51	 18738.9	 
95.52	 18739	 
95.53	 18739.2	 
95.54	 18739.4	 
95.55	 18739.6	 
95.56	 18739.7	 
95.57	 18739.9	 
95.58	 18740.1	 
95.59	 18740.3	 
95.6	 18740.5	 
95.61	 18740.6	 
95.62	 18740.8	 
95.63	 18741	 
95.64	 18741.2	 
95.65	 18741.3	 
95.66	 18741.5	 
95.67	 18741.7	 
95.68	 18741.9	 
95.69	 18742.1	 
95.7	 18742.2	 
95.71	 18742.4	 
95.72	 18742.6	 
95.73	 18742.8	 
95.74	 18742.9	 
95.75	 18743.1	 
95.76	 18743.3	 
95.77	 18743.5	 
95.78	 18743.7	 
95.79	 18743.8	 
95.8	 18744	 
95.81	 18744.2	 
95.82	 18744.4	 
95.83	 18744.6	 
95.84	 18744.8	 
95.85	 18744.9	 
95.86	 18745.1	 
95.87	 18745.3	 
95.88	 18745.5	 
95.89	 18745.7	 
95.9	 18745.8	 
95.91	 18746	 
95.92	 18746.2	 
95.93	 18746.4	 
95.94	 18746.6	 
95.95	 18746.8	 
95.96	 18746.9	 
95.97	 18747.1	 
95.98	 18747.3	 
95.99	 18747.5	 
96	 18747.7	 
96.01	 18747.9	 
96.02	 18748.1	 
96.03	 18748.2	 
96.04	 18748.4	 
96.05	 18748.6	 
96.06	 18748.8	 
96.07	 18749	 
96.08	 18749.2	 
96.09	 18749.4	 
96.1	 18749.5	 
96.11	 18749.7	 
96.12	 18749.9	 
96.13	 18750.1	 
96.14	 18750.3	 
96.15	 18750.5	 
96.16	 18750.7	 
96.17	 18750.8	 
96.18	 18751	 
96.19	 18751.2	 
96.2	 18751.4	 
96.21	 18751.6	 
96.22	 18751.8	 
96.23	 18752	 
96.24	 18752.2	 
96.25	 18752.4	 
96.26	 18752.5	 
96.27	 18752.7	 
96.28	 18752.9	 
96.29	 18753.1	 
96.3	 18753.3	 
96.31	 18753.5	 
96.32	 18753.7	 
96.33	 18753.9	 
96.34	 18754.1	 
96.35	 18754.2	 
96.36	 18754.4	 
96.37	 18754.6	 
96.38	 18754.8	 
96.39	 18755	 
96.4	 18755.2	 
96.41	 18755.4	 
96.42	 18755.6	 
96.43	 18755.8	 
96.44	 18756	 
96.45	 18756.2	 
96.46	 18756.4	 
96.47	 18756.5	 
96.48	 18756.7	 
96.49	 18756.9	 
96.5	 18757.1	 
96.51	 18757.3	 
96.52	 18757.5	 
96.53	 18757.7	 
96.54	 18757.9	 
96.55	 18758.1	 
96.56	 18758.3	 
96.57	 18758.5	 
96.58	 18758.7	 
96.59	 18758.9	 
96.6	 18759.1	 
96.61	 18759.2	 
96.62	 18759.4	 
96.63	 18759.6	 
96.64	 18759.8	 
96.65	 18760	 
96.66	 18760.2	 
96.67	 18760.4	 
96.68	 18760.6	 
96.69	 18760.8	 
96.7	 18761	 
96.71	 18761.2	 
96.72	 18761.4	 
96.73	 18761.6	 
96.74	 18761.8	 
96.75	 18762	 
96.76	 18762.2	 
96.77	 18762.4	 
96.78	 18762.6	 
96.79	 18762.8	 
96.8	 18763	 
96.81	 18763.2	 
96.82	 18763.4	 
96.83	 18763.5	 
96.84	 18763.7	 
96.85	 18763.9	 
96.86	 18764.1	 
96.87	 18764.3	 
96.88	 18764.5	 
96.89	 18764.7	 
96.9	 18764.9	 
96.91	 18765.1	 
96.92	 18765.3	 
96.93	 18765.5	 
96.94	 18765.7	 
96.95	 18765.9	 
96.96	 18766.1	 
96.97	 18766.3	 
96.98	 18766.5	 
96.99	 18766.7	 
97	 18766.9	 
97.01	 18767.1	 
97.02	 18767.3	 
97.03	 18767.5	 
97.04	 18767.7	 
97.05	 18767.9	 
97.06	 18768.1	 
97.07	 18768.3	 
97.08	 18768.5	 
97.09	 18768.7	 
97.1	 18768.9	 
97.11	 18769.1	 
97.12	 18769.3	 
97.13	 18769.5	 
97.14	 18769.7	 
97.15	 18769.9	 
97.16	 18770.1	 
97.17	 18770.3	 
97.18	 18770.5	 
97.19	 18770.7	 
97.2	 18770.9	 
97.21	 18771.1	 
97.22	 18771.3	 
97.23	 18771.5	 
97.24	 18771.7	 
97.25	 18771.9	 
97.26	 18772.1	 
97.27	 18772.3	 
97.28	 18772.5	 
97.29	 18772.7	 
97.3	 18772.9	 
97.31	 18773.1	 
97.32	 18773.3	 
97.33	 18773.5	 
97.34	 18773.7	 
97.35	 18773.9	 
97.36	 18774.1	 
97.37	 18774.3	 
97.38	 18774.5	 
97.39	 18774.7	 
97.4	 18774.9	 
97.41	 18775.1	 
97.42	 18775.3	 
97.43	 18775.5	 
97.44	 18775.7	 
97.45	 18775.9	 
97.46	 18776.1	 
97.47	 18776.3	 
97.48	 18776.5	 
97.49	 18776.7	 
97.5	 18776.9	 
97.51	 18777.1	 
97.52	 18777.3	 
97.53	 18777.5	 
97.54	 18777.7	 
97.55	 18777.9	 
97.56	 18778.1	 
97.57	 18778.3	 
97.58	 18778.5	 
97.59	 18778.7	 
97.6	 18778.9	 
97.61	 18779.1	 
97.62	 18779.3	 
97.63	 18779.5	 
97.64	 18779.7	 
97.65	 18779.9	 
97.66	 18780.1	 
97.67	 18780.3	 
97.68	 18780.5	 
97.69	 18780.7	 
97.7	 18780.9	 
97.71	 18781.1	 
97.72	 18781.3	 
97.73	 18781.5	 
97.74	 18781.7	 
97.75	 18781.9	 
97.76	 18782.1	 
97.77	 18782.3	 
97.78	 18782.5	 
97.79	 18782.7	 
97.8	 18782.9	 
97.81	 18783.1	 
97.82	 18783.3	 
97.83	 18783.5	 
97.84	 18783.7	 
97.85	 18783.9	 
97.86	 18784.1	 
97.87	 18784.3	 
97.88	 18784.5	 
97.89	 18784.7	 
97.9	 18784.9	 
97.91	 18785.1	 
97.92	 18785.3	 
97.93	 18785.5	 
97.94	 18785.7	 
97.95	 18785.9	 
97.96	 18786.1	 
97.97	 18786.3	 
97.98	 18786.5	 
97.99	 18786.7	 
98	 18786.9	 
98.01	 18787.1	 
98.02	 18787.3	 
98.03	 18787.5	 
98.04	 18787.7	 
98.05	 18787.9	 
98.06	 18788.1	 
98.07	 18788.3	 
98.08	 18788.5	 
98.09	 18788.7	 
98.1	 18788.9	 
98.11	 18789.1	 
98.12	 18789.4	 
98.13	 18789.6	 
98.14	 18789.8	 
98.15	 18790	 
98.16	 18790.2	 
98.17	 18790.4	 
98.18	 18790.6	 
98.19	 18790.8	 
98.2	 18791	 
98.21	 18791.2	 
98.22	 18791.4	 
98.23	 18791.6	 
98.24	 18791.8	 
98.25	 18792	 
98.26	 18792.2	 
98.27	 18792.4	 
98.28	 18792.6	 
98.29	 18792.8	 
98.3	 18793	 
98.31	 18793.2	 
98.32	 18793.4	 
98.33	 18793.6	 
98.34	 18793.8	 
98.35	 18794	 
98.36	 18794.2	 
98.37	 18794.4	 
98.38	 18794.6	 
98.39	 18794.8	 
98.4	 18795	 
98.41	 18795.2	 
98.42	 18795.4	 
98.43	 18795.6	 
98.44	 18795.8	 
98.45	 18796	 
98.46	 18796.2	 
98.47	 18796.4	 
98.48	 18796.6	 
98.49	 18796.8	 
98.5	 18797	 
98.51	 18797.2	 
98.52	 18797.4	 
98.53	 18797.6	 
98.54	 18797.8	 
98.55	 18798	 
98.56	 18798.2	 
98.57	 18798.4	 
98.58	 18798.6	 
98.59	 18798.8	 
98.6	 18799	 
98.61	 18799.2	 
98.62	 18799.4	 
98.63	 18799.6	 
98.64	 18799.8	 
98.65	 18800	 
98.66	 18800.2	 
98.67	 18800.4	 
98.68	 18800.6	 
98.69	 18800.8	 
98.7	 18801	 
98.71	 18801.2	 
98.72	 18801.4	 
98.73	 18801.6	 
98.74	 18801.8	 
98.75	 18802	 
98.76	 18802.2	 
98.77	 18802.4	 
98.78	 18802.6	 
98.79	 18802.8	 
98.8	 18803	 
98.81	 18803.2	 
98.82	 18803.4	 
98.83	 18803.6	 
98.84	 18803.8	 
98.85	 18804	 
98.86	 18804.2	 
98.87	 18804.4	 
98.88	 18804.6	 
98.89	 18804.8	 
98.9	 18805	 
98.91	 18805.2	 
98.92	 18805.4	 
98.93	 18805.6	 
98.94	 18805.8	 
98.95	 18806	 
98.96	 18806.2	 
98.97	 18806.4	 
98.98	 18806.6	 
98.99	 18806.8	 
99	 18806.9	 
99.01	 18807.1	 
99.02	 18807.3	 
99.03	 18807.5	 
99.04	 18807.7	 
99.05	 18807.9	 
99.06	 18808.1	 
99.07	 18808.3	 
99.08	 18808.5	 
99.09	 18808.7	 
99.1	 18808.9	 
99.11	 18809.1	 
99.12	 18809.3	 
99.13	 18809.5	 
99.14	 18809.7	 
99.15	 18809.9	 
99.16	 18810.1	 
99.17	 18810.3	 
99.18	 18810.5	 
99.19	 18810.7	 
99.2	 18810.9	 
99.21	 18811.1	 
99.22	 18811.3	 
99.23	 18811.5	 
99.24	 18811.7	 
99.25	 18811.9	 
99.26	 18812.1	 
99.27	 18812.3	 
99.28	 18812.5	 
99.29	 18812.7	 
99.3	 18812.9	 
99.31	 18813.1	 
99.32	 18813.3	 
99.33	 18813.5	 
99.34	 18813.7	 
99.35	 18813.9	 
99.36	 18814	 
99.37	 18814.2	 
99.38	 18814.4	 
99.39	 18814.6	 
99.4	 18814.8	 
99.41	 18815	 
99.42	 18815.2	 
99.43	 18815.4	 
99.44	 18815.6	 
99.45	 18815.8	 
99.46	 18816	 
99.47	 18816.2	 
99.48	 18816.4	 
99.49	 18816.6	 
99.5	 18816.8	 
99.51	 18817	 
99.52	 18817.2	 
99.53	 18817.4	 
99.54	 18817.6	 
99.55	 18817.8	 
99.56	 18818	 
99.57	 18818.2	 
99.58	 18818.4	 
99.59	 18818.6	 
99.6	 18818.7	 
99.61	 18818.9	 
99.62	 18819.1	 
99.63	 18819.3	 
99.64	 18819.5	 
99.65	 18819.7	 
99.66	 18819.9	 
99.67	 18820.1	 
99.68	 18820.3	 
99.69	 18820.5	 
99.7	 18820.7	 
99.71	 18820.9	 
99.72	 18821.1	 
99.73	 18821.3	 
99.74	 18821.5	 
99.75	 18821.7	 
99.76	 18821.9	 
99.77	 18822.1	 
99.78	 18822.3	 
99.79	 18822.5	 
99.8	 18822.7	 
99.81	 18822.8	 
99.82	 18823	 
99.83	 18823.2	 
99.84	 18823.4	 
99.85	 18823.6	 
99.86	 18823.8	 
99.87	 18824	 
99.88	 18824.2	 
99.89	 18824.4	 
99.9	 18824.6	 
99.91	 18824.8	 
99.92	 18825	 
99.93	 18825.2	 
99.94	 18825.4	 
99.95	 18825.6	 
99.96	 18825.8	 
99.97	 18826	 
99.98	 18826.2	 
99.99	 18826.4	 
100	 18826.5	 
